pIC50,smiles
4.0,Cc1cc(OC2CCN(CC3CCN(C(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl
5.100000128334196,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1c(F)cccc1F
4.761953896871205,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
6.0268721464003026,OC1CC(CN2CCC(c3c(Cl)cccc3Cl)CC2)CCc2cccnc21
4.420216403383191,CN1Cc2ccccc2C(c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1.Cl
3.8696662315049934,COc1ccc2c(=O)n(CC(O)CO)c(C#N)c(-c3ccccc3)c2c1
5.795880017344076,CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1
6.690369832574103,Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1
4.769551078621727,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC(O)C2)c(-c2cncnc2)c1
9.022276394711152,COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc(N2C(=O)CCC2CN2CCN(C)CC2)cc1)c1ccccc1
5.1938200260161125,COc1cc(C(O)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ncc1C#N
6.0999990348465305,Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1
5.800000874803202,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccccc3)C2)n1C
5.920818753952375,COc1ccc2ncc(F)c(C(=O)CC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1
5.920818753952375,Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnc1
5.136677139879544,O=C1CCc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1
5.019999811738258,Cc1nc2cnc(Oc3ccc(F)c4cccnc34)cc2c(=O)n1CC1CCCN(C(C)C)C1
6.399996913372259,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C
5.40000018605658,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(OC(F)(F)F)c1
4.200000030616178,CC1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2=O)cc1.O=CO
6.00436480540245,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12
5.6020599913279625,Cc1ccc(OCC#Cc2cc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)cs2)cc1C
4.481486060122112,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCC2)CC1
4.454692883534176,N#Cc1cc(NCC(=O)NC2CN(C3CCC(O)(c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc2n1
8.681936665037238,Cc1cc(C#N)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12
5.0,Cc1nc(C(=O)O)ccc1-c1nnc(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)n1C
5.200000237109354,CC(C)(C)c1csc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)n1
6.0,O=C1OC2(CCN(c3nc4ccccc4[nH]3)CC2)CN1c1ccccc1
4.900000142057633,CN(C)c1ccc(-c2cc3nccnc3c(OCC3CCCNC3)n2)cn1
4.481486060122112,OCCC1(c2ccc(Cl)c(Cl)c2)CCCCNC1
6.777283528852418,Nc1ccc(-c2cccc(F)c2)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1
2.800000000674397,CC1=NN(c2ccc(C)c(C)c2)C(=O)C1=NNc1cccc(-c2cccc(C(=O)O)c2)c1O
4.840342588752296,CCCCN(CC)CC#CCOc1ccc(Cl)cc1
4.619969752032169,CCc1cc2nccc(Nc3n[nH]c(C)c3C)c2cc1S(=O)(=O)C(C)(C)C
5.3625102704874905,C[n+]1c(C#CC2CCCCC2)cccc1C#CC1CCCCC1
8.187086643357143,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
5.700000503883016,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(S(=O)(=O)N(C)C)c2)CC1
5.292429823902063,CC(=O)NCCc1ccccc1-c1ccc(C2CNCCC23OCc2cc(F)c(F)cc23)c(C)c1
5.6020599913279625,COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2C)cc(OC)c1F
5.530767257493388,CC1(c2nc(-c3ccccc3)c[nH]2)Cc2c([nH]c3ccccc23)C(C2CCOCC2)N1
5.0,CC(Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1)C(F)(F)F
4.698970004336019,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C
5.0,Cc1cnc(-c2ccc(OC(F)(F)F)cc2)n1Cc1ccccc1OCCCC(C)CC(=O)O
4.499999953328897,Cl.O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1
5.6777807052660805,COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1C#N
4.5228787452803365,Cc1c(C(=O)NC2(c3noc(C(F)(F)F)n3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
5.7447274948966935,N#CC1CCCN1C(=O)C1CN(Cc2ccc(-n3cncn3)cc2)CC1N
5.00436480540245,NC1CN(c2cnc3nccnc3n2)CCC1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F
4.5228787452803365,c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1
4.221848749616356,Clc1ccc(C2(c3nnc4c(C5CC5)cccn34)CC2)cc1
5.364516253185088,CC#Cc1cncc(-c2cc3c(cc2F)OCC2(CC2)C32COC(N)=N2)c1
4.026872146400302,CN(C)C(=O)c1cc(CN2CCOc3c(F)cccc32)c2oc(N3CCOCC3)cc(=O)c2c1
5.0,NC1=NC2(CO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1OCC21CC1
5.100000128334196,CC(C)c1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1F
4.301029995663981,CN(C)c1ccc(CNC(=O)C2CNCC2c2cnc(C(F)(F)F)nc2)cc1
5.537602002101044,CCC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C
5.154901959985743,CCCCc1nc(C(C)C)c(CC(=S)N2CCCC2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
4.853871964321762,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCN(C(=O)N2CCCC2)CC1
6.679999195735272,COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc[n+]([O-])cc1)CC2
6.799998134593397,Cn1cc(-c2nnc(SCCCN3CC4CCN(c5ccc(C(F)(F)F)cc5)C4C3)n2C)cn1
6.0,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C
5.660000322371772,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
4.3979400086720375,CC1CCC2C(C)C(OCCN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)OC3OC4(C)CCC1C32OO4
5.920818753952375,CC(NC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2ccccc12)c1ccccc1
4.823908740944318,COc1cc(N2C(=O)N(c3ccc(-c4ccc5nc[nH]c5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1
5.468521082957745,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(NC(C4CC4)C(F)(F)F)c23)cn1
7.086186147616282,CN(C)CC(C)(C)Cn1nc(-c2ccc3nc(OC4CC4)ccc3c2)c2c(N)ncnc21
5.494850021680094,COc1ccc(C=CCN(C)Cc2ccc3c(c2)CCCCC3)cc1.Cl
6.455931955649724,Cc1nc2c(C(F)(F)F)cccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1
5.3655227298392685,Cc1ccc(N2CCN(CC(O)COc3ccccc3C(=O)CCc3ccccc3)CC2)cc1.Cl
5.0,CN1C(=O)c2c(nc(Cc3ccc(-c4ccccc4)cc3)n2Cc2ccccc2)N2CC3(CCCC3)N=C12
4.499999953328897,NC(=O)C1CCCC(c2ccc(OCc3cccc(F)c3)cc2)N1
5.0,COc1cc(C(O)(CCN(C)C)C(c2cccc(C)c2)c2cc3cc(Br)ccc3nc2OC)cc(OC(C)C)n1
4.886056647693163,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc(F)c21
5.00436480540245,CCOc1cc(C(O)(CCN(C)C)C(c2ccc(N(CC)CC)nc2)c2cc3cc(Br)ccc3nc2OC)cc(OCC)n1
6.356547323513813,Cc1c2c(n3c1CCCN1CCC(CNc4cc-3ccc4C(N)=O)C1)CC(C)(C)CC2=O
4.3979400086720375,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)N2CC(CN)C2)n1
4.494850021680094,CC(Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ccc(F)cn1
4.481486060122112,COc1cnc2ccc(=O)n(CCN3CCN(c4nc5cc(C#N)c(C)cc5[nH]4)CC3)c2c1
5.301029995663981,O=C(c1ccccn1)C12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2
7.5376020021010435,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
6.107905397309519,CS(=O)(=O)Nc1ccc(OCC(O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2cccc(O)c2)cc1
5.327902142064284,COc1ccc(C#N)cc1-c1ccnc(Nc2ccc(N3CCOCC3)c(OC)c2)c1
4.420216403383191,CC(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1
5.586700235918748,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5cccc(Cl)c5)c4)n[nH]c2-3)CC1
5.318758762624412,CC(=O)NCCc1ccccc1-c1ccc(C2CNCCC2c2cccnc2)c(Cl)c1
6.0,COc1cccc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1
5.0,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)c1
5.200000237109354,CN(CCN1CCN(c2ccc3c(c2)OCO3)C1=O)CC12CCC(CC1)C2(C)C
5.259637310505756,CCn1cc(C2(c3nnc(N(C)C)o3)NC(c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1
5.431798275933005,Nc1nc(N2CCC(N(CCc3ccc(Cl)cc3)Cc3cccc(Cl)c3)CC2)n[nH]1
5.865300267985471,Fc1ncccc1-c1cc2sc(N3CCC(N4CCCCC4)CC3)nc2cn1
5.221848749616356,CCON=C1CCc2cc(OCCCCCN3CCN(c4ccnc(N)c4)S3(=O)=O)ccc21
4.849999859991125,O=C(c1cc[n+]([O-])cc1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1
5.97061622231479,CCN(CC)CCSc1nc(-c2cc(OC)c(C#N)cc2Cl)c2c(C#N)c[nH]c2n1
6.036212172654443,CCOC(=O)N1CCC(CN2CCC3(CC2)OC(=O)Nc2ncccc23)CC1
5.7447274948966935,COC1CCN(CCn2ncc3cc(-n4ccc(OCc5ccccc5)cc4=O)ccc32)C1
8.30715308072277,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(Cl)cnc56)(CC3)OC4)nc2N1
4.777283528852417,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O
4.030584087646019,NS(=O)(=O)c1ccc(OCCCN2CCCCC2)cc1
8.180456064458129,CS(=O)(=O)Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cc1
5.070581074285707,CNc1nc(NCCCN(C)C)c2sc(-c3ccccc3)cc2n1
4.692503962086787,Cc1c(C2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)cn4)CC3CO2)ccc(F)c1C#N
5.200659450546418,COc1nc2ccc(C(=O)N(C)C)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12
5.238824186844268,CNC(=O)c1c(NCC2CCC3(CC2)OCCO3)nc(C#N)nc1OCC1CCN(C)CC1
4.6595558851598815,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1
5.522878745280337,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(F)c2)cc1
4.300000029139087,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2F)CC1
4.5003129173815966,NC(=O)c1cnc(NC2CCCNC2CCO)c2cc(-c3ccccc3)sc12
4.499999953328897,Cc1cc(C(=O)NC2CCC(NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(O)cc4CN4CCOCC4)c3)CC2)nn1C
5.570000775141682,Cc1ncoc1-c1nnc(SCCCN2CCC3(CC3c3ccc(F)cc3C(F)(F)F)C2)n1C
7.400007822415903,Fc1ccc(N(CCNCCc2ccccc2)c2ccc(F)cc2)cc1
4.568636235841012,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCCOC2)c(=O)n4C)cn1
4.721246399047171,COc1cc2c(c(N3CCN(C)CC3)c1)OC(C(=O)Nc1ccc(N3CCOCC3)cc1)CC2
4.221848749616356,O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3ccc4c(n3)OCCO4)(CC1)CO2
4.8297382846050425,Cc1[nH]c2ccccc2c1CCN1CCc2cc(C=CC(=O)NO)ccc2C1
4.886056647693163,O=C(Nc1cccc(C(F)(F)F)c1)N1CCN(CC2CCCN(C3CC3)C2)CC1
7.744727494896693,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
5.795880017344076,Cc1onc(-c2ccc(Cl)cc2)c1-c1ccc2cc(CCN3CCCC3C)ccc2n1
6.142064735280571,CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1
4.6020599913279625,Nc1nc2ccc(C(=O)N(CCO)Cc3ccccc3)cc2s1
5.494850021680094,Cc1ccc(-c2ncc(OCC3CCNC3)cc2-c2ccc(C#N)cc2)cc1
4.774690718274137,CC(C)(C)CN(C(=O)c1cccc(Cl)c1Cl)C1CCNC1
4.300000029139087,Cc1c2c(nn1-c1nnc(-c3ccc(OC(C)C)c(Cl)c3)s1)CCN(CCC(=O)O)C2
5.1487416512809245,O=C(Nc1ccc(Br)cc1)N1CCN(CC2CCCN(C3CC3)C2)CC1
5.599999383023619,CN1CCCC1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O
5.0,NC1=NC2(CO1)c1cc(-c3cccnc3C(F)(F)F)ccc1OC1(CCC1)C21COC1
4.537602002101044,CC(C)(O)COc1ccc(C(N)=O)c(OC2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2F)c1
4.232844133917819,CS(=O)(=O)c1ccc(-c2noc(C(CC3CC3)C(N)C(=O)N3CCC(F)C3)n2)c(F)c1.O=C(O)C(F)(F)F
4.0,CCOC(=O)C1CCN(CCOc2ccc(S(=O)(=O)NC(=O)Nc3ccccc3)cc2)CC1
5.3851765781333745,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
5.0,CC(C)Cn1nc(-c2ccc3nc(OC4CC4)ccc3c2)c2c(N)ncnc21
4.621602099051862,NC1COC1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1
4.221848749616356,Cc1c(C(O)CN2CCC3(CC2)CN(c2ccc(=O)n(C)n2)C(=O)O3)ccc2c1COC2=O
5.721246399047171,Cn1cc(NC(=O)c2ccnc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1
4.920818753952375,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C
5.236572006437063,COCCC(=O)N1CCOC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1
6.518557371497695,CCN(CC)C(=O)c1cccc(C2=CC3(CCNCC3)Oc3ccccc32)c1
5.0,CC1(C)Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2
5.022276394711152,Cc1nc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cn(C)nc5C)nc34)CC2)no1
4.5228787452803365,CC1Cn2ncc(C3CCN(S(C)(=O)=O)CC3)c2CN1c1ccnc2[nH]ccc12
4.185086818724926,COc1cccc2nc(C#Cc3cccnc3)ccc12
5.154901959985743,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)no1
5.0,COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1
6.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
7.040005161671584,CCCCc1cc(OC2CCN(CCCS(=O)(=O)C(C)C)CC2)c2ncccc2c1.Cl.Cl
4.910575349755106,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
4.499999953328897,N#Cc1ccc(OCCN2CC3CN(CCNS(=O)(=O)c4ccccc4C#N)CC(C2)O3)cc1
4.795880017344076,CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(F)c(F)c4)c4ccccc4c3=O)CC2)c1
8.795880017344075,Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1
3.4999999945296856,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
5.537602002101044,COc1ccc(CC(=O)N2CCC3(CC2)CN(C2CCc4cc(-c5ncccn5)ccc42)C3)cc1
5.431798275933005,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(OC4CNCCC45CC5)n3)c2c1
6.366531544420414,N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1
5.657577319177793,CCC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12
5.0,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O
5.886056647693162,COc1ccc(C(=O)N2CCOCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
4.0,COc1cc2c(NC3CCN(C)C(=O)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1
4.0,CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)N(C)C)c2cn[nH]c2c1
4.769551078621727,CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCNC(=O)CC1)c1ccccc1
5.0,CN(C)Cc1cc(OCCCN2CCCCC2)ccc1Nc1ncnc2ccccc12
4.645891560852599,CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(N)cc3)CC2)c2ccccc21.Cl.Cl
4.494850021680094,CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1
6.718966632752272,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
4.499999953328897,O=C(O)CCc1cnc2c(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1
6.8696662315049934,Cc1ccc(CN2CCC(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)cc1
5.420000452721523,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
7.680061560019691,O=C(c1ccncc1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1
6.3979400086720375,Cc1ccc(CN2CCC(N3CCC(c4ccc(O)cc4)CC3)C2=O)cc1
4.0,O=C(Nc1ccc(C(F)(F)F)cc1)NS(=O)(=O)c1ccc(OCCCN2CCCC2)cc1
6.777023550106609,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
8.0,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1.Cl.Cl
4.823908740944318,COc1ccc2ccc(=O)n(CC(O)C3CCC(NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1
4.5228787452803365,Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cccc(N6CCOCC6)c5)n4)cc3)n2)cn1
5.221848749616356,COC(=O)c1c(C)noc1-c1ccc2cc(CCN3CCCC3C)ccc2n1
4.7569619513137065,O=C(Nc1nccs1)C(=NN1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1
5.823908740944319,CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3ccccc31)C2)c1ccccc1
4.769999911123512,O=C(c1ccncc1)N1CCC2(CCN(Cc3ccccc3OC(F)(F)C(F)F)CC2)CC1
4.886056647693163,NC1=NC(=O)C2CCCN2c2ccc(cc2)OCC=CCCCNCC(=O)Nc2c(Cl)cc(cc2Cl)CN1
4.4399999458984265,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2c(F)ccc(NS(C)(=O)=O)c2F)CC1
5.619788758288393,Cc1ccc(CCNCC(O)COc2ccc(NS(C)(=O)=O)cc2)cc1C
5.075720713938118,Cc1nc(C)c(-c2ccc3cc(CCN4CCCC4C)ccc3n2)cc1C#N
5.823908740944319,CC(C)(C)C(N)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1
6.0,COc1cc2ccc(C#N)cc2cc1C(c1cccc(OC)c1OC)C(O)(CCN(C)C)c1cccc2c1CCC2
5.522878745280337,Cc1c(CCN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O
6.0999990348465305,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C
4.481486060122112,Cc1c(C(O)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O
6.8446639625349395,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
5.899998417198647,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cc[nH]c(=O)c1
5.568636235841013,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC
4.9586073148417755,CCOC(=O)Nc1cccc(C(c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3cccnc3)CC2)c1
6.0,Nc1ccn(CC(=O)NC2CCN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3Cl)C2)n1
5.323306390375134,FC(F)c1cc(-c2cnn(Cc3cc[nH]n3)c2)ccc1Cl
5.7447274948966935,CCCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O
4.8181564120552265,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1
5.7447274948966935,CCCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O
4.5228787452803365,Cc1ccc(-n2nccn2)c(C(=O)N2CC3(F)CN(c4nc5cc(Cl)ccc5o4)CC3(F)C2)c1
3.6100000027750423,CN1CCCC1c1cccnc1
5.0,CC(=O)CN1CCN(c2cc3[nH]c(SC(C)(C)C)nc3cc2Cl)C(C)C1
6.0999990348465305,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6onc(C)c6cc5CC4)n3C)cccc2n1
4.676541633150532,COc1cccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)C(C)C2)c1
4.221848749616356,CN1CCOc2ccc(CNC34CCC(CC5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc21
5.1938200260161125,Nc1nc(N2CCC(N(CCc3ccc(Cl)cc3)Cc3ccncc3Cl)CC2)n[nH]1
5.154901959985743,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(C#N)ccc3nc2OC)c2ccnc(OC)c2OC)cc(OC(F)F)n1
6.251811972993798,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCN(Cc3ccccc3)C2)CC1
7.180456064458133,COc1ccc(C2CN(CCc3ccc(OC)c(OC)c3)CC2CC(=O)Nc2cccc(Cl)c2)cc1
6.522878745280337,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCN(CCc3ccccc3)C2)CC1
6.806875401645538,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12
4.698970004336019,CN1CCNC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1
4.47755576649368,Nc1nc2ccc(OCC(F)(F)F)nc2n1CC(O)c1ccc(C(F)(F)F)cc1Cl
6.19999817218203,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccccc4OC(F)(F)F)C3C2)n1C
5.700000503883016,O=C(C1CCOC1)N1CC2C(CNc3nc(-c4ccccn4)cs3)C2C1
4.399999967876858,Cc1c[nH]c2ncnc(OC3CCC(N4CC5CC4CO5)CC3)c12
4.795880017344076,CCNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1
5.886056647693162,CC#CCn1c(N2CCCC(N)C2)c(C#N)c2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C
4.650000026881179,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCC3)cc2Cl)cc1
5.267606240177033,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(C(C)C)n1.Cl
4.5228787452803365,CCNC1=NC2C(OC(CO)C(OC)C2O)S1
4.221848749616356,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4Cl)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1
5.366531544420414,COc1ccc2c(=O)n(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)nc2c1
4.5228787452803365,Cc1cc(F)ccc1-c1ccccc1C(C#N)C(c1cccnc1)c1cccnc1
6.4089353929735005,CCN(CC)Cc1cc(C=NN=C(N)CC(O)c2cc3c(F)cc(F)cc3c3cc(C(F)(F)F)ccc23)ccc1O
5.050609993355087,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)N(C)C)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1
5.599999383023619,Cc1cccc(Nc2nc(NC3CCCNC3)ncc2C(N)=O)c1
5.0,CC(=O)N1CC(Oc2ccc(F)cc2)CC1C(=O)N1CCCN(C2CCC2)CC1
5.700000503883016,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)F)nc6c5CC4)n3C)cccc2n1
